longitude,latitude,year,month,day,hour,PV_power,WS10m
-4.48333,48.400002,2022,01,21,06,0.0,3.1
-4.48333,48.400002,2022,01,21,07,0.0,3.31
-4.48333,48.400002,2022,01,21,08,0.0,3.03
-4.48333,48.400002,2022,01,21,09,35.1,2.62
-4.48333,48.400002,2022,01,21,10,90.13,2.55
-4.48333,48.400002,2022,01,21,11,144.01,2.62
-4.48333,48.400002,2022,01,21,12,186.58,3.17
-4.48333,48.400002,2022,01,21,13,159.15,3.38
-4.48333,48.400002,2022,01,21,14,52.5,3.59
-4.48333,48.400002,2022,01,21,15,73.84,3.86
-4.48333,48.400002,2022,01,21,16,22.15,3.52
-4.48333,48.400002,2022,01,21,17,0.0,3.38
-4.48333,48.400002,2022,01,21,18,0.0,3.24
-4.48333,48.400002,2022,01,21,19,0.0,2.9
-4.48333,48.400002,2022,01,21,20,0.0,2.83
-4.48333,48.400002,2022,01,21,21,0.0,2.69
-4.48333,48.400002,2022,01,21,22,0.0,2.48
-4.48333,48.400002,2022,01,21,23,0.0,2.34
-4.48333,48.400002,2022,01,22,00,0.0,2.28
-4.48333,48.400002,2022,01,22,01,0.0,2.34
-4.48333,48.400002,2022,01,22,02,0.0,2.34
-4.48333,48.400002,2022,01,22,03,0.0,2.28
-4.48333,48.400002,2022,01,22,04,0.0,2.34
-4.48333,48.400002,2022,01,22,05,0.0,2.41
-4.48333,48.400002,2022,01,22,06,0.0,2.48
-4.48333,48.400002,2022,01,22,07,0.0,2.62
-4.48333,48.400002,2022,01,22,08,0.0,2.41
-4.48333,48.400002,2022,01,22,09,12.55,2.07
-4.48333,48.400002,2022,01,22,10,86.16,1.86
-4.48333,48.400002,2022,01,22,11,84.26,2.07
-4.48333,48.400002,2022,01,22,12,94.12,2.76
-4.48333,48.400002,2022,01,22,13,118.13,2.62
-4.48333,48.400002,2022,01,22,14,72.87,2.9
-4.48333,48.400002,2022,01,22,15,75.52,3.17
-4.48333,48.400002,2022,01,22,16,21.18,3.03
-4.48333,48.400002,2022,01,22,17,0.0,3.1
-4.48333,48.400002,2022,01,22,18,0.0,3.17
-4.48333,48.400002,2022,01,22,19,0.0,3.45
-4.48333,48.400002,2022,01,22,20,0.0,3.31
-4.48333,48.400002,2022,01,22,21,0.0,3.1
-4.48333,48.400002,2022,01,22,22,0.0,2.97
-4.48333,48.400002,2022,01,22,23,0.0,2.97
-4.48333,48.400002,2022,01,23,00,0.0,2.97
-4.48333,48.400002,2022,01,23,01,0.0,3.1
-4.48333,48.400002,2022,01,23,02,0.0,3.1
-4.48333,48.400002,2022,01,23,03,0.0,3.17
-4.48333,48.400002,2022,01,23,04,0.0,3.17
-4.48333,48.400002,2022,01,23,05,0.0,3.17
-4.48333,48.400002,2022,01,23,06,0.0,3.24
-4.48333,48.400002,2022,01,23,07,0.0,3.72
-4.48333,48.400002,2022,01,23,08,0.0,3.79
-4.48333,48.400002,2022,01,23,09,61.22,3.72
-4.48333,48.400002,2022,01,23,10,184.83,3.86
-4.48333,48.400002,2022,01,23,11,282.98,3.38
-4.48333,48.400002,2022,01,23,12,322.88,2.76
-4.48333,48.400002,2022,01,23,13,323.4,2.34
-4.48333,48.400002,2022,01,23,14,249.41,2.28
-4.48333,48.400002,2022,01,23,15,152.47,2.41
-4.48333,48.400002,2022,01,23,16,38.36,2.48
-4.48333,48.400002,2022,01,23,17,0.0,2.9
-4.48333,48.400002,2022,01,23,18,0.0,3.03
-4.48333,48.400002,2022,01,23,19,0.0,3.31
-4.48333,48.400002,2022,01,23,20,0.0,3.52
-4.48333,48.400002,2022,01,23,21,0.0,3.66
-4.48333,48.400002,2022,01,23,22,0.0,3.86
-4.48333,48.400002,2022,01,23,23,0.0,3.93
-4.48333,48.400002,2022,01,24,00,0.0,3.86
-4.48333,48.400002,2022,01,24,01,0.0,3.72
-4.48333,48.400002,2022,01,24,02,0.0,3.45
-4.48333,48.400002,2022,01,24,03,0.0,2.97
-4.48333,48.400002,2022,01,24,04,0.0,2.97
-4.48333,48.400002,2022,01,24,05,0.0,3.1
-4.48333,48.400002,2022,01,24,06,0.0,3.17
-4.48333,48.400002,2022,01,24,07,0.0,2.83
-4.48333,48.400002,2022,01,24,08,0.0,2.69
-4.48333,48.400002,2022,01,24,09,27.73,2.83
-4.48333,48.400002,2022,01,24,10,39.95,2.9
-4.48333,48.400002,2022,01,24,11,62.41,2.69
-4.48333,48.400002,2022,01,24,12,59.11,2.28
-4.48333,48.400002,2022,01,24,13,66.8,1.86
-4.48333,48.400002,2022,01,24,14,51.76,1.38
-4.48333,48.400002,2022,01,24,15,63.99,0.9
-4.48333,48.400002,2022,01,24,16,24.93,0.41
-4.48333,48.400002,2022,01,24,17,0.0,0.14
-4.48333,48.400002,2022,01,24,18,0.0,0.34
-4.48333,48.400002,2022,01,24,19,0.0,0.69
-4.48333,48.400002,2022,01,24,20,0.0,0.62
-4.48333,48.400002,2022,01,24,21,0.0,0.76
-4.48333,48.400002,2022,01,24,22,0.0,0.76
-4.48333,48.400002,2022,01,24,23,0.0,0.69
-4.48333,48.400002,2022,01,25,00,0.0,0.62
-4.48333,48.400002,2022,01,25,01,0.0,0.34
-4.48333,48.400002,2022,01,25,02,0.0,0.48
-4.48333,48.400002,2022,01,25,03,0.0,0.62
-4.48333,48.400002,2022,01,25,04,0.0,0.62
-4.48333,48.400002,2022,01,25,05,0.0,0.76
-4.48333,48.400002,2022,01,25,06,0.0,0.9
-4.48333,48.400002,2022,01,25,07,0.0,1.17
-4.48333,48.400002,2022,01,25,08,0.0,1.1
-4.48333,48.400002,2022,01,25,09,47.85,0.83
-4.48333,48.400002,2022,01,25,10,148.27,0.76
-4.48333,48.400002,2022,01,25,11,206.8,0.83
-4.48333,48.400002,2022,01,25,12,317.44,1.1
-4.48333,48.400002,2022,01,25,13,306.68,1.17
-4.48333,48.400002,2022,01,25,14,184.95,1.31
-4.48333,48.400002,2022,01,25,15,117.68,1.31
-4.48333,48.400002,2022,01,25,16,43.65,0.83
-4.48333,48.400002,2022,01,25,17,0.0,0.28
-4.48333,48.400002,2022,01,25,18,0.0,0.48
-4.48333,48.400002,2022,01,25,19,0.0,1.03
-4.48333,48.400002,2022,01,25,20,0.0,1.17
-4.48333,48.400002,2022,01,25,21,0.0,1.52
-4.48333,48.400002,2022,01,25,22,0.0,1.72
-4.48333,48.400002,2022,01,25,23,0.0,1.66
-4.48333,48.400002,2022,01,26,00,0.0,1.59
-4.48333,48.400002,2022,01,26,01,0.0,1.79
-4.48333,48.400002,2022,01,26,02,0.0,1.86
-4.48333,48.400002,2022,01,26,03,0.0,2.0
-4.48333,48.400002,2022,01,26,04,0.0,2.14
-4.48333,48.400002,2022,01,26,05,0.0,2.21
-4.48333,48.400002,2022,01,26,06,0.0,2.28
-4.48333,48.400002,2022,01,26,07,0.0,2.69
-4.48333,48.400002,2022,01,26,08,0.0,2.76
-4.48333,48.400002,2022,01,26,09,91.68,2.69
-4.48333,48.400002,2022,01,26,10,213.69,2.41
-4.48333,48.400002,2022,01,26,11,300.48,2.0
-4.48333,48.400002,2022,01,26,12,341.05,1.59
-4.48333,48.400002,2022,01,26,13,337.91,0.97
-4.48333,48.400002,2022,01,26,14,267.41,0.41
-4.48333,48.400002,2022,01,26,15,169.53,0.62
-4.48333,48.400002,2022,01,26,16,48.3,0.76
-4.48333,48.400002,2022,01,26,17,0.0,0.48
-4.48333,48.400002,2022,01,26,18,0.0,0.28
-4.48333,48.400002,2022,01,26,19,0.0,1.03
-4.48333,48.400002,2022,01,26,20,0.0,1.59
-4.48333,48.400002,2022,01,26,21,0.0,1.72
-4.48333,48.400002,2022,01,26,22,0.0,2.0
-4.48333,48.400002,2022,01,26,23,0.0,2.48
-4.48333,48.400002,2022,01,27,00,0.0,2.9
-4.48333,48.400002,2022,01,27,01,0.0,3.1
-4.48333,48.400002,2022,01,27,02,0.0,3.03
-4.48333,48.400002,2022,01,27,03,0.0,2.97
-4.48333,48.400002,2022,01,27,04,0.0,2.9
-4.48333,48.400002,2022,01,27,05,0.0,3.03
-4.48333,48.400002,2022,01,27,06,0.0,3.1
-4.48333,48.400002,2022,01,27,07,0.0,2.97
-4.48333,48.400002,2022,01,27,08,0.0,2.62
-4.48333,48.400002,2022,01,27,09,82.04,2.48
-4.48333,48.400002,2022,01,27,10,161.46,2.48
-4.48333,48.400002,2022,01,27,11,247.02,3.17
-4.48333,48.400002,2022,01,27,12,209.55,3.72
-4.48333,48.400002,2022,01,27,13,108.23,3.86
-4.48333,48.400002,2022,01,27,14,99.04,3.66
-4.48333,48.400002,2022,01,27,15,40.4,3.38
-4.48333,48.400002,2022,01,27,16,19.3,3.17
-4.48333,48.400002,2022,01,27,17,0.0,3.31
-4.48333,48.400002,2022,01,27,18,0.0,3.45
-4.48333,48.400002,2022,01,27,19,0.0,3.45
-4.48333,48.400002,2022,01,27,20,0.0,3.66
-4.48333,48.400002,2022,01,27,21,0.0,3.93
-4.48333,48.400002,2022,01,27,22,0.0,3.72
-4.48333,48.400002,2022,01,27,23,0.0,2.97
-4.48333,48.400002,2022,01,28,00,0.0,2.34
-4.48333,48.400002,2022,01,28,01,0.0,1.79
-4.48333,48.400002,2022,01,28,02,0.0,1.38
-4.48333,48.400002,2022,01,28,03,0.0,1.45
-4.48333,48.400002,2022,01,28,04,0.0,1.17
-4.48333,48.400002,2022,01,28,05,0.0,0.28
-4.48333,48.400002,2022,01,28,06,0.0,0.41
-4.48333,48.400002,2022,01,28,07,0.0,0.69
-4.48333,48.400002,2022,01,28,08,0.0,0.76
-4.48333,48.400002,2022,01,28,09,67.85,0.76
-4.48333,48.400002,2022,01,28,10,115.28,1.38
-4.48333,48.400002,2022,01,28,11,81.88,2.0
-4.48333,48.400002,2022,01,28,12,76.78,2.62
-4.48333,48.400002,2022,01,28,13,66.93,2.9
-4.48333,48.400002,2022,01,28,14,44.84,2.83
-4.48333,48.400002,2022,01,28,15,71.38,2.76
-4.48333,48.400002,2022,01,28,16,30.43,2.41
-4.48333,48.400002,2022,01,28,17,0.0,2.34
-4.48333,48.400002,2022,01,28,18,0.0,2.28
-4.48333,48.400002,2022,01,28,19,0.0,2.28
-4.48333,48.400002,2022,01,28,20,0.0,2.21
-4.48333,48.400002,2022,01,28,21,0.0,2.28
-4.48333,48.400002,2022,01,28,22,0.0,2.48
-4.48333,48.400002,2022,01,28,23,0.0,2.55
-4.48333,48.400002,2022,01,29,00,0.0,2.41
-4.48333,48.400002,2022,01,29,01,0.0,2.41
-4.48333,48.400002,2022,01,29,02,0.0,2.62
-4.48333,48.400002,2022,01,29,03,0.0,2.69
-4.48333,48.400002,2022,01,29,04,0.0,2.55
-4.48333,48.400002,2022,01,29,05,0.0,2.55
-4.48333,48.400002,2022,01,29,06,0.0,2.76
-4.48333,48.400002,2022,01,29,07,0.0,3.66
-4.48333,48.400002,2022,01,29,08,0.16,3.66
-4.48333,48.400002,2022,01,29,09,50.59,3.79
-4.48333,48.400002,2022,01,29,10,110.45,4.55
-4.48333,48.400002,2022,01,29,11,87.37,4.97
-4.48333,48.400002,2022,01,29,12,128.74,4.97
-4.48333,48.400002,2022,01,29,13,101.42,5.1
-4.48333,48.400002,2022,01,29,14,110.41,5.1
-4.48333,48.400002,2022,01,29,15,109.52,5.03
-4.48333,48.400002,2022,01,29,16,31.61,4.69
-4.48333,48.400002,2022,01,29,17,0.0,4.21
-4.48333,48.400002,2022,01,29,18,0.0,4.0
-4.48333,48.400002,2022,01,29,19,0.0,3.93
-4.48333,48.400002,2022,01,29,20,0.0,3.38
-4.48333,48.400002,2022,01,29,21,0.0,2.97
-4.48333,48.400002,2022,01,29,22,0.0,2.97
-4.48333,48.400002,2022,01,29,23,0.0,3.03
-4.48333,48.400002,2022,01,30,00,0.0,3.03
-4.48333,48.400002,2022,01,30,01,0.0,2.76
-4.48333,48.400002,2022,01,30,02,0.0,2.55
-4.48333,48.400002,2022,01,30,03,0.0,2.41
-4.48333,48.400002,2022,01,30,04,0.0,2.34
-4.48333,48.400002,2022,01,30,05,0.0,2.28
-4.48333,48.400002,2022,01,30,06,0.0,2.07
-4.48333,48.400002,2022,01,30,07,0.0,1.93
-4.48333,48.400002,2022,01,30,08,0.0,1.93
-4.48333,48.400002,2022,01,30,09,45.98,1.59
-4.48333,48.400002,2022,01,30,10,149.81,1.31
-4.48333,48.400002,2022,01,30,11,224.27,1.03
-4.48333,48.400002,2022,01,30,12,223.74,0.14
-4.48333,48.400002,2022,01,30,13,172.44,1.03
-4.48333,48.400002,2022,01,30,14,127.59,2.0
-4.48333,48.400002,2022,01,30,15,83.33,2.55
-4.48333,48.400002,2022,01,30,16,39.41,2.83
-4.48333,48.400002,2022,01,30,17,0.0,2.83
-4.48333,48.400002,2022,01,30,18,0.0,2.62
-4.48333,48.400002,2022,01,30,19,0.0,3.31
-4.48333,48.400002,2022,01,30,20,0.0,3.52
-4.48333,48.400002,2022,01,30,21,0.0,4.76
-4.48333,48.400002,2022,01,30,22,0.0,5.31
-4.48333,48.400002,2022,01,30,23,0.0,5.45
-4.48333,48.400002,2022,01,31,00,0.0,6.41
-4.48333,48.400002,2022,01,31,01,0.0,7.38
-4.48333,48.400002,2022,01,31,02,0.0,6.83
-4.48333,48.400002,2022,01,31,03,0.0,6.69
-4.48333,48.400002,2022,01,31,04,0.0,6.83
-4.48333,48.400002,2022,01,31,05,0.0,6.76
-4.48333,48.400002,2022,01,31,06,0.0,6.69
-4.48333,48.400002,2022,01,31,07,0.0,6.76
-4.48333,48.400002,2022,01,31,08,0.0,6.83
-4.48333,48.400002,2022,01,31,09,59.1,7.31
-4.48333,48.400002,2022,01,31,10,107.18,7.93
-4.48333,48.400002,2022,01,31,11,162.66,8.69
-4.48333,48.400002,2022,01,31,12,116.18,8.83
-4.48333,48.400002,2022,01,31,13,141.75,8.55
-4.48333,48.400002,2022,01,31,14,145.21,8.14
-4.48333,48.400002,2022,01,31,15,174.25,8.07
-4.48333,48.400002,2022,01,31,16,43.75,7.45
-4.48333,48.400002,2022,01,31,17,0.0,7.1
-4.48333,48.400002,2022,01,31,18,0.0,6.9
-4.48333,48.400002,2022,01,31,19,0.0,6.07
-4.48333,48.400002,2022,01,31,20,0.0,5.38
-4.48333,48.400002,2022,01,31,21,0.0,4.55
-4.48333,48.400002,2022,01,31,22,0.0,4.41
-4.48333,48.400002,2022,01,31,23,0.0,4.41
-4.48333,48.400002,2022,02,01,00,0.0,4.9
-4.48333,48.400002,2022,02,01,01,0.0,5.59
-4.48333,48.400002,2022,02,01,02,0.0,6.07
-4.48333,48.400002,2022,02,01,03,0.0,6.14
-4.48333,48.400002,2022,02,01,04,0.0,6.48
-4.48333,48.400002,2022,02,01,05,0.0,6.55
-4.48333,48.400002,2022,02,01,06,0.0,6.41
-4.48333,48.400002,2022,02,01,07,0.0,6.83
-4.48333,48.400002,2022,02,01,08,0.0,6.62
-4.48333,48.400002,2022,02,01,09,79.81,6.62
-4.48333,48.400002,2022,02,01,10,87.2,7.38
-4.48333,48.400002,2022,02,01,11,104.4,7.45
-4.48333,48.400002,2022,02,01,12,99.23,7.52
-4.48333,48.400002,2022,02,01,13,142.75,7.52
-4.48333,48.400002,2022,02,01,14,91.17,7.45
-4.48333,48.400002,2022,02,01,15,70.12,7.59
-4.48333,48.400002,2022,02,01,16,39.6,7.17
-4.48333,48.400002,2022,02,01,17,0.0,6.41
-4.48333,48.400002,2022,02,01,18,0.0,5.93
-4.48333,48.400002,2022,02,01,19,0.0,5.38
-4.48333,48.400002,2022,02,01,20,0.0,5.17
-4.48333,48.400002,2022,02,01,21,0.0,5.03
-4.48333,48.400002,2022,02,01,22,0.0,4.83
-4.48333,48.400002,2022,02,01,23,0.0,4.69
-4.48333,48.400002,2022,02,02,00,0.0,4.69
-4.48333,48.400002,2022,02,02,01,0.0,4.83
-4.48333,48.400002,2022,02,02,02,0.0,4.9
-4.48333,48.400002,2022,02,02,03,0.0,4.76
-4.48333,48.400002,2022,02,02,04,0.0,4.62
-4.48333,48.400002,2022,02,02,05,0.0,4.28
-4.48333,48.400002,2022,02,02,06,0.0,3.79
-4.48333,48.400002,2022,02,02,07,0.0,3.52
-4.48333,48.400002,2022,02,02,08,0.0,3.1
-4.48333,48.400002,2022,02,02,09,68.13,2.69
-4.48333,48.400002,2022,02,02,10,75.57,2.97
-4.48333,48.400002,2022,02,02,11,0.0,2.48
-4.48333,48.400002,2022,02,02,12,171.73,1.93
-4.48333,48.400002,2022,02,02,13,264.35,2.21
-4.48333,48.400002,2022,02,02,14,158.94,2.41
-4.48333,48.400002,2022,02,02,15,118.01,2.76
-4.48333,48.400002,2022,02,02,16,47.65,3.1
-4.48333,48.400002,2022,02,02,17,0.0,2.76
-4.48333,48.400002,2022,02,02,18,0.0,2.48
-4.48333,48.400002,2022,02,02,19,0.0,2.48
-4.48333,48.400002,2022,02,02,20,0.0,2.76
-4.48333,48.400002,2022,02,02,21,0.0,2.97
-4.48333,48.400002,2022,02,02,22,0.0,3.17
-4.48333,48.400002,2022,02,02,23,0.0,3.31
-4.48333,48.400002,2022,02,03,00,0.0,3.59
-4.48333,48.400002,2022,02,03,01,0.0,3.59
-4.48333,48.400002,2022,02,03,02,0.0,3.52
-4.48333,48.400002,2022,02,03,03,0.0,3.66
-4.48333,48.400002,2022,02,03,04,0.0,3.72
-4.48333,48.400002,2022,02,03,05,0.0,3.86
-4.48333,48.400002,2022,02,03,06,0.0,3.93
-4.48333,48.400002,2022,02,03,07,0.0,3.59
-4.48333,48.400002,2022,02,03,08,0.0,3.24
-4.48333,48.400002,2022,02,03,09,111.95,2.9
-4.48333,48.400002,2022,02,03,10,129.27,3.31
-4.48333,48.400002,2022,02,03,11,96.24,3.79
-4.48333,48.400002,2022,02,03,12,382.65,4.0
-4.48333,48.400002,2022,02,03,13,240.89,4.28
-4.48333,48.400002,2022,02,03,14,95.1,4.28
-4.48333,48.400002,2022,02,03,15,135.39,3.93
-4.48333,48.400002,2022,02,03,16,52.34,3.31
-4.48333,48.400002,2022,02,03,17,0.0,2.83
-4.48333,48.400002,2022,02,03,18,0.0,2.69
-4.48333,48.400002,2022,02,03,19,0.0,2.62
-4.48333,48.400002,2022,02,03,20,0.0,2.97
-4.48333,48.400002,2022,02,03,21,0.0,3.52
-4.48333,48.400002,2022,02,03,22,0.0,3.86
-4.48333,48.400002,2022,02,03,23,0.0,4.28
-4.48333,48.400002,2022,02,04,00,0.0,4.76
-4.48333,48.400002,2022,02,04,01,0.0,5.38
-4.48333,48.400002,2022,02,04,02,0.0,5.72
-4.48333,48.400002,2022,02,04,03,0.0,5.86
-4.48333,48.400002,2022,02,04,04,0.0,6.14
-4.48333,48.400002,2022,02,04,05,0.0,6.48
-4.48333,48.400002,2022,02,04,06,0.0,6.83
-4.48333,48.400002,2022,02,04,07,0.0,7.03
-4.48333,48.400002,2022,02,04,08,3.44,8.0
-4.48333,48.400002,2022,02,04,09,107.87,6.76
-4.48333,48.400002,2022,02,04,10,197.44,7.31
-4.48333,48.400002,2022,02,04,11,345.67,6.55
-4.48333,48.400002,2022,02,04,12,401.63,6.76
-4.48333,48.400002,2022,02,04,13,380.42,7.24
-4.48333,48.400002,2022,02,04,14,313.94,7.1
-4.48333,48.400002,2022,02,04,15,224.3,6.9
-4.48333,48.400002,2022,02,04,16,74.77,6.83
-4.48333,48.400002,2022,02,04,17,0.0,6.07
-4.48333,48.400002,2022,02,04,18,0.0,5.38
-4.48333,48.400002,2022,02,04,19,0.0,4.9
-4.48333,48.400002,2022,02,04,20,0.0,5.17
-4.48333,48.400002,2022,02,04,21,0.0,5.17
-4.48333,48.400002,2022,02,04,22,0.0,5.1
-4.48333,48.400002,2022,02,04,23,0.0,4.97
-4.48333,48.400002,2022,02,05,00,0.0,4.41
-4.48333,48.400002,2022,02,05,01,0.0,4.07
-4.48333,48.400002,2022,02,05,02,0.0,3.93
-4.48333,48.400002,2022,02,05,03,0.0,3.66
-4.48333,48.400002,2022,02,05,04,0.0,3.45
-4.48333,48.400002,2022,02,05,05,0.0,3.24
-4.48333,48.400002,2022,02,05,06,0.0,3.17
-4.48333,48.400002,2022,02,05,07,0.0,3.31
-4.48333,48.400002,2022,02,05,08,6.23,3.17
-4.48333,48.400002,2022,02,05,09,129.33,3.45
-4.48333,48.400002,2022,02,05,10,268.15,3.72
-4.48333,48.400002,2022,02,05,11,292.21,4.97
-4.48333,48.400002,2022,02,05,12,297.18,5.52
-4.48333,48.400002,2022,02,05,13,261.19,6.07
-4.48333,48.400002,2022,02,05,14,95.26,6.07
-4.48333,48.400002,2022,02,05,15,104.43,6.21
-4.48333,48.400002,2022,02,05,16,64.52,5.72
-4.48333,48.400002,2022,02,05,17,0.0,5.59
-4.48333,48.400002,2022,02,05,18,0.0,5.79
-4.48333,48.400002,2022,02,05,19,0.0,6.55
-4.48333,48.400002,2022,02,05,20,0.0,6.97
-4.48333,48.400002,2022,02,05,21,0.0,7.72
-4.48333,48.400002,2022,02,05,22,0.0,8.34
-4.48333,48.400002,2022,02,05,23,0.0,8.48
-4.48333,48.400002,2022,02,06,00,0.0,8.14
-4.48333,48.400002,2022,02,06,01,0.0,8.55
-4.48333,48.400002,2022,02,06,02,0.0,8.76
-4.48333,48.400002,2022,02,06,03,0.0,8.55
-4.48333,48.400002,2022,02,06,04,0.0,8.48
-4.48333,48.400002,2022,02,06,05,0.0,8.76
-4.48333,48.400002,2022,02,06,06,0.0,8.83
-4.48333,48.400002,2022,02,06,07,0.0,10.0
-4.48333,48.400002,2022,02,06,08,1.1,9.52
-4.48333,48.400002,2022,02,06,09,37.52,9.52
-4.48333,48.400002,2022,02,06,10,35.63,10.55
-4.48333,48.400002,2022,02,06,11,142.66,11.1
-4.48333,48.400002,2022,02,06,12,74.03,10.9
-4.48333,48.400002,2022,02,06,13,47.75,10.9
-4.48333,48.400002,2022,02,06,14,62.25,11.52
-4.48333,48.400002,2022,02,06,15,87.6,10.62
-4.48333,48.400002,2022,02,06,16,22.96,10.34
-4.48333,48.400002,2022,02,06,17,0.0,10.28
-4.48333,48.400002,2022,02,06,18,0.0,10.41
-4.48333,48.400002,2022,02,06,19,0.0,9.79
-4.48333,48.400002,2022,02,06,20,0.0,9.31
-4.48333,48.400002,2022,02,06,21,0.0,8.62
-4.48333,48.400002,2022,02,06,22,0.0,7.79
-4.48333,48.400002,2022,02,06,23,0.0,7.17
-4.48333,48.400002,2022,02,07,00,0.0,6.69
-4.48333,48.400002,2022,02,07,01,0.0,6.21
-4.48333,48.400002,2022,02,07,02,0.0,5.72
-4.48333,48.400002,2022,02,07,03,0.0,4.69
-4.48333,48.400002,2022,02,07,04,0.0,4.14
-4.48333,48.400002,2022,02,07,05,0.0,3.72
-4.48333,48.400002,2022,02,07,06,0.0,2.97
-4.48333,48.400002,2022,02,07,07,0.0,2.28
-4.48333,48.400002,2022,02,07,08,6.15,2.34
-4.48333,48.400002,2022,02,07,09,109.89,2.48
-4.48333,48.400002,2022,02,07,10,126.26,3.31
-4.48333,48.400002,2022,02,07,11,161.91,3.52
-4.48333,48.400002,2022,02,07,12,168.78,3.38
-4.48333,48.400002,2022,02,07,13,158.47,3.38
-4.48333,48.400002,2022,02,07,14,156.02,3.45
-4.48333,48.400002,2022,02,07,15,120.76,3.72
-4.48333,48.400002,2022,02,07,16,43.95,3.72
-4.48333,48.400002,2022,02,07,17,0.0,3.1
-4.48333,48.400002,2022,02,07,18,0.0,2.9
-4.48333,48.400002,2022,02,07,19,0.0,2.62
-4.48333,48.400002,2022,02,07,20,0.0,2.62
-4.48333,48.400002,2022,02,07,21,0.0,2.69
-4.48333,48.400002,2022,02,07,22,0.0,2.76
-4.48333,48.400002,2022,02,07,23,0.0,2.76
-4.48333,48.400002,2022,02,08,00,0.0,2.76
-4.48333,48.400002,2022,02,08,01,0.0,2.69
-4.48333,48.400002,2022,02,08,02,0.0,2.55
-4.48333,48.400002,2022,02,08,03,0.0,2.34
-4.48333,48.400002,2022,02,08,04,0.0,2.34
-4.48333,48.400002,2022,02,08,05,0.0,2.41
-4.48333,48.400002,2022,02,08,06,0.0,2.41
-4.48333,48.400002,2022,02,08,07,0.0,2.28
-4.48333,48.400002,2022,02,08,08,4.09,2.41
-4.48333,48.400002,2022,02,08,09,115.89,2.55
-4.48333,48.400002,2022,02,08,10,140.14,3.1
-4.48333,48.400002,2022,02,08,11,298.76,3.38
-4.48333,48.400002,2022,02,08,12,118.12,3.86
-4.48333,48.400002,2022,02,08,13,217.3,4.28
-4.48333,48.400002,2022,02,08,14,157.52,4.28
-4.48333,48.400002,2022,02,08,15,126.67,4.07
-4.48333,48.400002,2022,02,08,16,78.01,3.72
-4.48333,48.400002,2022,02,08,17,0.0,2.9
-4.48333,48.400002,2022,02,08,18,0.0,2.55
-4.48333,48.400002,2022,02,08,19,0.0,2.76
-4.48333,48.400002,2022,02,08,20,0.0,2.69
-4.48333,48.400002,2022,02,08,21,0.0,2.69
-4.48333,48.400002,2022,02,08,22,0.0,2.76
-4.48333,48.400002,2022,02,08,23,0.0,2.83
-4.48333,48.400002,2022,02,09,00,0.0,2.9
-4.48333,48.400002,2022,02,09,01,0.0,2.97
-4.48333,48.400002,2022,02,09,02,0.0,2.9
-4.48333,48.400002,2022,02,09,03,0.0,2.69
-4.48333,48.400002,2022,02,09,04,0.0,2.41
-4.48333,48.400002,2022,02,09,05,0.0,2.34
-4.48333,48.400002,2022,02,09,06,0.0,2.28
-4.48333,48.400002,2022,02,09,07,0.0,1.72
-4.48333,48.400002,2022,02,09,08,12.35,1.66
-4.48333,48.400002,2022,02,09,09,72.6,1.66
-4.48333,48.400002,2022,02,09,10,117.14,2.0
-4.48333,48.400002,2022,02,09,11,179.66,2.21
-4.48333,48.400002,2022,02,09,12,228.97,2.48
-4.48333,48.400002,2022,02,09,13,163.43,2.83
-4.48333,48.400002,2022,02,09,14,170.16,2.97
-4.48333,48.400002,2022,02,09,15,176.89,2.97
-4.48333,48.400002,2022,02,09,16,74.91,2.76
-4.48333,48.400002,2022,02,09,17,0.0,2.41
-4.48333,48.400002,2022,02,09,18,0.0,2.55
-4.48333,48.400002,2022,02,09,19,0.0,2.9
-4.48333,48.400002,2022,02,09,20,0.0,2.62
-4.48333,48.400002,2022,02,09,21,0.0,2.62
-4.48333,48.400002,2022,02,09,22,0.0,2.83
-4.48333,48.400002,2022,02,09,23,0.0,3.03
-4.48333,48.400002,2022,02,10,00,0.0,3.31
-4.48333,48.400002,2022,02,10,01,0.0,3.45
-4.48333,48.400002,2022,02,10,02,0.0,3.38
-4.48333,48.400002,2022,02,10,03,0.0,3.1
-4.48333,48.400002,2022,02,10,04,0.0,3.03
-4.48333,48.400002,2022,02,10,05,0.0,2.97
-4.48333,48.400002,2022,02,10,06,0.0,2.76
-4.48333,48.400002,2022,02,10,07,0.0,1.86
-4.48333,48.400002,2022,02,10,08,0.0,1.66
-4.48333,48.400002,2022,02,10,09,53.97,1.38
-4.48333,48.400002,2022,02,10,10,90.71,2.97
-4.48333,48.400002,2022,02,10,11,175.85,5.03
-4.48333,48.400002,2022,02,10,12,103.6,6.34
-4.48333,48.400002,2022,02,10,13,166.89,6.41
-4.48333,48.400002,2022,02,10,14,221.76,5.86
-4.48333,48.400002,2022,02,10,15,227.97,5.1
-4.48333,48.400002,2022,02,10,16,107.16,4.9
-4.48333,48.400002,2022,02,10,17,0.17,5.03
-4.48333,48.400002,2022,02,10,18,0.0,4.83
-4.48333,48.400002,2022,02,10,19,0.0,3.66
-4.48333,48.400002,2022,02,10,20,0.0,3.52
-4.48333,48.400002,2022,02,10,21,0.0,3.93
-4.48333,48.400002,2022,02,10,22,0.0,3.66
-4.48333,48.400002,2022,02,10,23,0.0,3.38
-4.48333,48.400002,2022,02,11,00,0.0,3.17
